model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
EC.genome.mdl,EA.genome.mdl,M9_Glycerol,26.487,26.555,5.435704284105876,25.134295715894126,30.57,81.481% (22/27),88.000% (22/25),9,0 (0),0 (0),60.0%,66.667%,0.20522,0.9465,0.57634,amensalism,-0.0025673,0.0025607
EC.genome.mdl,EA.genome.mdl,M9_Ribose,31.389,26.91,8.181495024540355,38.34550497545965,46.527,81.481% (22/27),88.000% (22/25),9,0 (0),0 (0),60.0%,66.667%,0.26065,1.425,0.79808,parasitism,0.14269,-0.16644
EC.genome.mdl,EA.genome.mdl,M9_L-Arabinose,42.644,0.0,9.27548000985097,43.89451999014903,53.17,81.481% (22/27),88.000% (22/25),9,0 (0),0 (0),60.0%,66.667%,0.21751,,1.2468,,1.0,
EC.genome.mdl,EA.genome.mdl,M9_Serine,22.328,22.317,4.153855651129975,29.33014434887003,33.484,81.481% (22/27),88.000% (22/25),7,0 (0),0 (0),60.0%,66.667%,0.18604,1.3143,0.75001,parasitism,0.00049265,-0.0004929
EC.genome.mdl,EA.genome.mdl,M9_Lactose,46.86,41.107,14.03980549240711,56.1841945075929,70.224,81.481% (22/27),88.000% (22/25),10,0 (0),0 (0),60.0%,66.667%,0.29961,1.3668,0.7983,parasitism,0.12277,-0.13995
EC.genome.mdl,EA.genome.mdl,M9_Maltose,59.392,41.107,16.57293915076644,64.92006084923355,81.493,81.481% (22/27),88.000% (22/25),10,0 (0),0 (0),60.0%,66.667%,0.27904,1.5793,0.81088,parasitism,0.30787,-0.44481
EC.genome.mdl,EA.genome.mdl,M9_Mix,74.056,68.608,42.38377691634664,69.73622308365336,112.12,81.481% (22/27),88.000% (22/25),17,1 (0),1 (1),60.0%,66.667%,0.57232,1.0164,0.7859,amensalism,0.073566,-0.079408
EC.genome.mdl,EA.genome.mdl,M9_Pyruvate,21.952,22.057,4.175964156868109,28.917035843131895,33.093,81.481% (22/27),88.000% (22/25),5,0 (0),0 (0),60.0%,66.667%,0.19023,1.311,0.75196,parasitism,-0.0047832,0.0047604
EC.genome.mdl,EA.genome.mdl,M9_Rhamnose,36.262,0.0,5.796181781550783,45.43781821844922,51.234,81.481% (22/27),88.000% (22/25),10,0 (0),0 (0),60.0%,66.667%,0.15984,,1.4129,,1.0,
EC.genome.mdl,EA.genome.mdl,M9_Sorbitol,37.856,0.0,9.341257126309031,38.382742873690965,47.724,81.481% (22/27),88.000% (22/25),8,0 (0),0 (0),60.0%,66.667%,0.24676,,1.2607,,1.0,
EC.genome.mdl,EA.genome.mdl,M9_Succinate,32.491,32.476,4.3934225440191526,38.91757745598085,43.311,81.481% (22/27),88.000% (22/25),6,2 (0),1 (0),60.0%,66.667%,0.13522,1.1983,0.66666,parasitism,0.00046167,-0.00046188
EC.genome.mdl,EA.genome.mdl,M9_Trehalose,59.392,51.813,16.572939153403137,64.92006084659685,81.493,81.481% (22/27),88.000% (22/25),11,0 (0),0 (0),60.0%,66.667%,0.27904,1.253,0.73282,parasitism,0.12761,-0.14628
EC.genome.mdl,EA.genome.mdl,M9_Uridine,45.126,0.0,6.1447701815077975,53.5752298184922,59.72,81.481% (22/27),88.000% (22/25),8,0 (0),0 (0),60.0%,66.667%,0.13617,,1.3234,,1.0,
EC.genome.mdl,SF.genome.mdl,M9_Alanine,21.952,22.113,28.932607672560078,4.241392327439924,33.174,77.778% (21/27),91.304% (21/23),5,0 (0),0 (0),60.87%,62.963%,1.318,0.19181,0.75284,parasitism,-0.0073342,0.0072808
EC.genome.mdl,SF.genome.mdl,M9_Arginine,17.458,18.18,24.55693203122317,4.376067968776828,28.933,77.778% (21/27),91.304% (21/23),6,1 (0),0 (0),60.87%,62.963%,1.4066,0.24071,0.81186,parasitism,-0.041356,0.039714
EC.genome.mdl,SF.genome.mdl,M9_Fructose,37.568,41.17,46.43579531229436,9.573204687705637,56.009,77.778% (21/27),91.304% (21/23),8,0 (0),0 (0),60.87%,62.963%,1.236,0.23253,0.71133,parasitism,-0.095879,0.087491
EC.genome.mdl,SF.genome.mdl,M9_GlcNAc,42.217,39.78,53.78302252199073,8.023977478009277,61.807,77.778% (21/27),91.304% (21/23),11,0 (0),0 (0),60.87%,62.963%,1.274,0.20171,0.75377,parasitism,0.057726,-0.061262
EC.genome.mdl,SF.genome.mdl,M9_Acetate,10.976,11.057,17.848597408486864,4.267402591513139,22.116,77.778% (21/27),91.304% (21/23),5,1 (0),1 (0),60.87%,62.963%,1.6261,0.38595,1.0038,parasitism,-0.0073797,0.0073257
EC.genome.mdl,SF.genome.mdl,M9_Cellobiose,59.392,60.573,71.34843191668737,10.08056808331264,81.429,77.778% (21/27),91.304% (21/23),10,0 (0),0 (0),60.87%,62.963%,1.2013,0.16642,0.67877,parasitism,-0.019885,0.019497
EC.genome.mdl,SF.genome.mdl,M9_Citrate,32.805,33.433,39.47776891698085,5.10423108301915,44.582,77.778% (21/27),91.304% (21/23),8,1 (0),1 (0),60.87%,62.963%,1.2034,0.15267,0.67306,parasitism,-0.019143,0.018784
EC.genome.mdl,SF.genome.mdl,M9_Glucose,44.646,44.536,46.81310924297049,9.44789075702951,56.261,77.778% (21/27),91.304% (21/23),11,0 (0),0 (0),60.87%,62.963%,1.0485,0.21214,0.63086,amensalism,0.0024638,-0.0024699
EC.genome.mdl,SF.genome.mdl,M9_Glutamine,22.175,22.339,29.877327383524648,3.634672616475354,33.512,77.778% (21/27),91.304% (21/23),5,1 (0),1 (0),60.87%,62.963%,1.3473,0.16271,0.75284,parasitism,-0.0073957,0.0073414
EC.genome.mdl,SF.genome.mdl,M9_Mannitol,37.856,36.382,38.23132464465512,7.494675355344879,45.726,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,1.0099,0.206,0.61594,amensalism,0.038937,-0.040515
EC.genome.mdl,SF.genome.mdl,M9_Mannose,44.646,44.536,46.809476674567215,9.451523325432781,56.261,77.778% (21/27),91.304% (21/23),11,0 (0),0 (0),60.87%,62.963%,1.0485,0.21222,0.63086,amensalism,0.0024638,-0.0024699
EC.genome.mdl,SF.genome.mdl,M9_Proline,24.361,24.486,32.438979443695125,4.294020556304876,36.733,77.778% (21/27),91.304% (21/23),7,1 (1),0 (0),60.87%,62.963%,1.3316,0.17537,0.752,parasitism,-0.0051312,0.005105
EC.genome.mdl,SF.genome.mdl,M9_Fumarate,32.491,32.556,36.98042794377464,4.69657205622535,41.677,77.778% (21/27),91.304% (21/23),6,1 (0),1 (0),60.87%,62.963%,1.1382,0.14426,0.64072,parasitism,-0.0020006,0.0019966
EC.genome.mdl,SF.genome.mdl,M9_Galactose,33.123,32.935,38.72880564266306,9.64419435733694,48.373,77.778% (21/27),91.304% (21/23),9,1 (0),1 (0),60.87%,62.963%,1.1692,0.29283,0.73228,parasitism,0.0056758,-0.0057082
EC.genome.mdl,SF.genome.mdl,M9_Glycerol,26.487,26.587,24.44119580111482,4.847804198885179,29.289,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,0.92276,0.18234,0.55185,amensalism,-0.0037754,0.0037612
EC.genome.mdl,SF.genome.mdl,M9_Ribose,31.389,31.123,38.189836272556356,6.90016372744365,45.09,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,1.2167,0.22171,0.7213,parasitism,0.0084743,-0.0085467
EC.genome.mdl,SF.genome.mdl,M9_L-Arabinose,42.644,41.717,43.50108039245993,8.177919607540066,51.679,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,1.0201,0.19603,0.61259,amensalism,0.021738,-0.022221
EC.genome.mdl,SF.genome.mdl,M9_Serine,22.328,22.374,29.337124430195484,4.22887556980452,33.566,77.778% (21/27),91.304% (21/23),6,0 (0),0 (0),60.87%,62.963%,1.3139,0.18901,0.75088,parasitism,-0.0020602,0.002056
EC.genome.mdl,SF.genome.mdl,M9_Lactose,46.86,47.511,59.31561954523222,10.81838045476779,70.134,77.778% (21/27),91.304% (21/23),11,0 (0),0 (0),60.87%,62.963%,1.2658,0.2277,0.74317,parasitism,-0.013892,0.013702
EC.genome.mdl,SF.genome.mdl,M9_Maltose,59.392,60.573,71.3484319158699,10.080568084130109,81.429,77.778% (21/27),91.304% (21/23),10,0 (0),0 (0),60.87%,62.963%,1.2013,0.16642,0.67877,parasitism,-0.019885,0.019497
EC.genome.mdl,SF.genome.mdl,M9_Mix,74.056,69.675,82.126766539939,30.18323346006101,112.31,77.778% (21/27),91.304% (21/23),17,2 (1),1 (0),60.87%,62.963%,1.109,0.4332,0.78139,parasitism,0.059158,-0.062878
EC.genome.mdl,SF.genome.mdl,M9_Pyruvate,21.952,22.113,28.931644066960587,4.2423559330394145,33.174,77.778% (21/27),91.304% (21/23),7,0 (0),0 (0),60.87%,62.963%,1.318,0.19185,0.75284,parasitism,-0.0073342,0.0072808
EC.genome.mdl,SF.genome.mdl,M9_Rhamnose,36.262,36.319,45.66233389815534,5.680666101844668,51.343,77.778% (21/27),91.304% (21/23),11,0 (0),0 (0),60.87%,62.963%,1.2592,0.15641,0.70739,parasitism,-0.0015719,0.0015694
EC.genome.mdl,SF.genome.mdl,M9_Sorbitol,37.856,36.382,38.23753526652705,7.488464733472955,45.726,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,1.0101,0.20583,0.61594,amensalism,0.038937,-0.040515
EC.genome.mdl,SF.genome.mdl,M9_Succinate,32.491,32.556,38.99001050670728,4.4219894932927195,43.412,77.778% (21/27),91.304% (21/23),6,1 (0),1 (0),60.87%,62.963%,1.2,0.13583,0.66739,parasitism,-0.0020006,0.0019966
EC.genome.mdl,SF.genome.mdl,M9_Trehalose,59.392,60.573,71.34843191668736,10.080568083312647,81.429,77.778% (21/27),91.304% (21/23),10,0 (0),0 (0),60.87%,62.963%,1.2013,0.16642,0.67877,parasitism,-0.019885,0.019497
EC.genome.mdl,SF.genome.mdl,M9_Uridine,45.126,0.3814,53.66809709676665,6.196902903233351,59.865,77.778% (21/27),91.304% (21/23),9,0 (0),0 (0),60.87%,62.963%,1.1893,16.248,1.3155,mutualism,0.99155,-117.32
EC.genome.mdl,KA.genome.mdl,M9_Alanine,21.952,22.126,29.13218409205731,4.29081590794269,33.423,77.778% (21/27),87.500% (21/24),5,0 (0),0 (0),62.5%,62.963%,1.3271,0.19393,0.75827,parasitism,-0.0079264,0.0078641
EC.genome.mdl,KA.genome.mdl,M9_Arginine,17.458,14.623,4.5923077693625665,24.784692230637432,29.377,77.778% (21/27),87.500% (21/24),6,1 (0),0 (0),62.5%,62.963%,0.26305,1.6949,0.91571,parasitism,0.16239,-0.19387
EC.genome.mdl,KA.genome.mdl,M9_Fructose,37.568,39.307,10.783081645703623,45.48291835429637,56.266,77.778% (21/27),87.500% (21/24),10,1 (0),1 (0),62.5%,62.963%,0.28703,1.1571,0.73192,parasitism,-0.046289,0.044241
EC.genome.mdl,KA.genome.mdl,M9_GlcNAc,42.217,39.103,52.80608850837244,9.01491149162755,61.821,77.778% (21/27),87.500% (21/24),10,1 (0),1 (0),62.5%,62.963%,1.2508,0.23054,0.76022,parasitism,0.073762,-0.079636
EC.genome.mdl,KA.genome.mdl,M9_Acetate,10.976,11.063,17.92636387532591,4.355636124674088,22.282,77.778% (21/27),87.500% (21/24),3,1 (0),0 (0),62.5%,62.963%,1.6332,0.39371,1.011,parasitism,-0.0079264,0.0078641
EC.genome.mdl,KA.genome.mdl,M9_Cellobiose,59.392,51.637,71.10926244666759,10.337737553332422,81.447,77.778% (21/27),87.500% (21/24),11,0 (0),0 (0),62.5%,62.963%,1.1973,0.2002,0.73357,parasitism,0.13057,-0.15018
EC.genome.mdl,KA.genome.mdl,M9_Citrate,32.805,33.453,5.453034500786987,36.821965499213015,42.275,77.778% (21/27),87.500% (21/24),8,2 (0),0 (0),62.5%,62.963%,0.16623,1.1007,0.63804,parasitism,-0.019753,0.01937
EC.genome.mdl,KA.genome.mdl,M9_Glucose,44.646,38.593,10.405631826547724,45.86036817345227,56.266,77.778% (21/27),87.500% (21/24),10,0 (0),0 (0),62.5%,62.963%,0.23307,1.1883,0.67596,parasitism,0.13558,-0.15684
EC.genome.mdl,KA.genome.mdl,M9_Glutamine,22.175,22.353,30.166663052886832,3.5993369471131675,33.766,77.778% (21/27),87.500% (21/24),5,1 (0),1 (0),62.5%,62.963%,1.3604,0.16102,0.75831,parasitism,-0.0080271,0.0079631
EC.genome.mdl,KA.genome.mdl,M9_Mannitol,37.856,31.4,8.001067378464713,37.72793262153529,45.729,77.778% (21/27),87.500% (21/24),10,0 (0),0 (0),62.5%,62.963%,0.21136,1.2015,0.66029,parasitism,0.17054,-0.20561
EC.genome.mdl,KA.genome.mdl,M9_Mannose,44.646,38.593,10.692325807580369,45.57367419241963,56.266,77.778% (21/27),87.500% (21/24),10,1 (0),0 (0),62.5%,62.963%,0.23949,1.1809,0.67596,parasitism,0.13558,-0.15684
EC.genome.mdl,KA.genome.mdl,M9_Proline,24.361,24.503,32.76121827132742,4.278781728672574,37.04,77.778% (21/27),87.500% (21/24),7,0 (0),1 (1),62.5%,62.963%,1.3448,0.17462,0.75802,parasitism,-0.005829,0.0057952
EC.genome.mdl,KA.genome.mdl,M9_Fumarate,32.491,32.575,5.135296299859712,35.84270370014029,40.978,77.778% (21/27),87.500% (21/24),6,0 (0),1 (0),62.5%,62.963%,0.15805,1.1003,0.62979,parasitism,-0.0025853,0.0025787
EC.genome.mdl,KA.genome.mdl,M9_Galactose,33.123,28.464,10.604223512640084,37.77277648735992,48.377,77.778% (21/27),87.500% (21/24),9,0 (0),1 (0),62.5%,62.963%,0.32015,1.327,0.78551,parasitism,0.14066,-0.16368
EC.genome.mdl,KA.genome.mdl,M9_Glycerol,26.487,26.665,16.847062975195918,12.53793702480408,29.385,77.778% (21/27),87.500% (21/24),9,0 (0),0 (0),62.5%,62.963%,0.63605,0.4702,0.55285,competitive,-0.0067203,0.0066754
EC.genome.mdl,KA.genome.mdl,M9_Ribose,31.389,26.863,12.431548825186034,32.66245117481397,45.094,77.778% (21/27),87.500% (21/24),9,1 (0),0 (0),62.5%,62.963%,0.39605,1.2159,0.77412,parasitism,0.14419,-0.16848
EC.genome.mdl,KA.genome.mdl,M9_L-Arabinose,42.644,26.863,9.22146366145644,42.46253633854356,51.684,77.778% (21/27),87.500% (21/24),9,0 (0),0 (0),62.5%,62.963%,0.21624,1.5807,0.74358,parasitism,0.37006,-0.58746
EC.genome.mdl,KA.genome.mdl,M9_Serine,22.328,22.388,29.485922897601668,4.335077102398335,33.821,77.778% (21/27),87.500% (21/24),7,0 (0),0 (0),62.5%,62.963%,1.3206,0.19363,0.75635,parasitism,-0.0026872,0.00268
EC.genome.mdl,KA.genome.mdl,M9_Lactose,46.86,0.41024,57.44513150980408,12.703868490195916,70.149,77.778% (21/27),87.500% (21/24),11,0 (0),0 (0),62.5%,62.963%,1.2259,30.967,1.484,mutualism,0.99125,-113.23
EC.genome.mdl,KA.genome.mdl,M9_Maltose,59.392,51.637,71.16117815229885,10.285821847701154,81.447,77.778% (21/27),87.500% (21/24),11,0 (0),0 (0),62.5%,62.963%,1.1982,0.19919,0.73357,parasitism,0.13057,-0.15018
EC.genome.mdl,KA.genome.mdl,M9_Mix,74.056,69.4,41.75711243077264,70.41288756922738,112.17,77.778% (21/27),87.500% (21/24),19,1 (0),1 (0),62.5%,62.963%,0.56386,1.0146,0.78191,amensalism,0.062871,-0.067089
EC.genome.mdl,KA.genome.mdl,M9_Pyruvate,21.952,22.126,29.102555282917344,4.320444717082659,33.423,77.778% (21/27),87.500% (21/24),7,0 (0),0 (0),62.5%,62.963%,1.3257,0.19527,0.75827,parasitism,-0.0079264,0.0078641
EC.genome.mdl,KA.genome.mdl,M9_Rhamnose,36.262,29.743,45.03424129564628,6.649758704353716,51.684,77.778% (21/27),87.500% (21/24),11,0 (0),0 (0),62.5%,62.963%,1.2419,0.22357,0.78303,parasitism,0.17977,-0.21918
EC.genome.mdl,KA.genome.mdl,M9_Sorbitol,37.856,31.4,7.689378573675378,38.03962142632462,45.729,77.778% (21/27),87.500% (21/24),10,0 (0),0 (0),62.5%,62.963%,0.20312,1.2115,0.66029,parasitism,0.17054,-0.20561
EC.genome.mdl,KA.genome.mdl,M9_Succinate,32.491,32.575,39.31180483896586,4.420195161034136,43.732,77.778% (21/27),87.500% (21/24),6,1 (0),0 (0),62.5%,62.963%,1.2099,0.13569,0.67212,parasitism,-0.0025853,0.0025787
EC.genome.mdl,KA.genome.mdl,M9_Trehalose,59.392,51.637,71.14289209909029,10.304107900909704,81.447,77.778% (21/27),87.500% (21/24),11,0 (0),0 (0),62.5%,62.963%,1.1979,0.19955,0.73357,parasitism,0.13057,-0.15018
EC.genome.mdl,KA.genome.mdl,M9_Uridine,45.126,41.409,53.605829789538056,6.270170210461938,59.876,77.778% (21/27),87.500% (21/24),10,1 (0),0 (0),62.5%,62.963%,1.1879,0.15142,0.69193,parasitism,0.082369,-0.089763
EC.genome.mdl,PAg1.genome.mdl,M9_Alanine,21.952,6.346,10.42754077500217,37.901459224997836,48.329,74.074% (20/27),66.667% (20/30),8,0 (0),0 (0),70.0%,62.963%,0.47502,5.9725,1.7079,parasitism,0.71091,-2.4592
EC.genome.mdl,PAg1.genome.mdl,M9_Arginine,17.458,15.829,7.773907442443383,28.437092557556614,36.211,74.074% (20/27),66.667% (20/30),6,1 (0),2 (0),70.0%,62.963%,0.44529,1.7965,1.0878,parasitism,0.09331,-0.10291
EC.genome.mdl,PAg1.genome.mdl,M9_Fructose,37.568,37.661,14.913989619014812,52.18201038098518,67.096,74.074% (20/27),66.667% (20/30),8,0 (0),0 (0),70.0%,62.963%,0.39699,1.3856,0.89189,parasitism,-0.0024755,0.0024694
EC.genome.mdl,PAg1.genome.mdl,M9_GlcNAc,42.217,36.707,11.484184114359943,64.36781588564007,75.852,74.074% (20/27),66.667% (20/30),11,0 (0),0 (0),70.0%,62.963%,0.27203,1.7536,0.96108,parasitism,0.13052,-0.15011
EC.genome.mdl,PAg1.genome.mdl,M9_Acetate,10.976,14.87,10.974431733710222,22.75756826628978,33.732,74.074% (20/27),66.667% (20/30),4,0 (0),0 (0),70.0%,62.963%,0.99986,1.5304,1.3051,commensalism,-0.35477,0.26187
EC.genome.mdl,PAg1.genome.mdl,M9_Cellobiose,59.392,38.991,13.191775322932408,76.44422467706758,89.636,74.074% (20/27),66.667% (20/30),11,0 (0),0 (0),70.0%,62.963%,0.22211,1.9606,0.91109,parasitism,0.3435,-0.52322
EC.genome.mdl,PAg1.genome.mdl,M9_Citrate,32.805,34.814,12.28396506652983,44.867034933470165,57.151,74.074% (20/27),66.667% (20/30),7,0 (0),2 (0),70.0%,62.963%,0.37445,1.2888,0.84519,parasitism,-0.061241,0.057707
EC.genome.mdl,PAg1.genome.mdl,M9_Glucose,44.646,38.991,14.328257711662324,52.767742288337686,67.096,74.074% (20/27),66.667% (20/30),12,0 (0),0 (0),70.0%,62.963%,0.32093,1.3533,0.80223,parasitism,0.12666,-0.14503
EC.genome.mdl,PAg1.genome.mdl,M9_Glutamine,22.175,24.685,7.3153375417793525,37.48966245822065,44.805,74.074% (20/27),66.667% (20/30),5,3 (0),2 (0),70.0%,62.963%,0.32989,1.5187,0.95615,parasitism,-0.11319,0.10168
EC.genome.mdl,PAg1.genome.mdl,M9_Mannitol,37.856,33.423,13.049901953884666,39.95609804611534,53.006,74.074% (20/27),66.667% (20/30),9,0 (0),0 (0),70.0%,62.963%,0.34472,1.1955,0.74364,parasitism,0.1171,-0.13263
EC.genome.mdl,PAg1.genome.mdl,M9_Mannose,44.646,38.991,14.354960368162677,52.74103963183733,67.096,74.074% (20/27),66.667% (20/30),12,0 (0),0 (0),70.0%,62.963%,0.32153,1.3526,0.80223,parasitism,0.12666,-0.14503
EC.genome.mdl,PAg1.genome.mdl,M9_Proline,24.361,24.698,7.161107099950587,41.67389290004941,48.835,74.074% (20/27),66.667% (20/30),7,1 (1),1 (1),70.0%,62.963%,0.29396,1.6873,0.99543,parasitism,-0.013834,0.013645
EC.genome.mdl,PAg1.genome.mdl,M9_Fumarate,32.491,34.615,10.435091180190962,43.54190881980904,53.977,74.074% (20/27),66.667% (20/30),6,1 (0),2 (0),70.0%,62.963%,0.32117,1.2579,0.80435,parasitism,-0.065372,0.061361
EC.genome.mdl,PAg1.genome.mdl,M9_Galactose,33.123,38.991,13.918287067330239,45.33971293266976,59.258,74.074% (20/27),66.667% (20/30),10,0 (0),0 (0),70.0%,62.963%,0.4202,1.1628,0.82173,parasitism,-0.17716,0.1505
EC.genome.mdl,PAg1.genome.mdl,M9_Glycerol,26.487,27.249,11.942560141226007,25.27743985877399,37.22,74.074% (20/27),66.667% (20/30),9,0 (0),0 (0),70.0%,62.963%,0.45088,0.92765,0.69265,amensalism,-0.028769,0.027964
EC.genome.mdl,PAg1.genome.mdl,M9_Ribose,31.389,37.479,40.558838199991825,22.088161800008177,62.647,74.074% (20/27),66.667% (20/30),10,0 (0),0 (0),70.0%,62.963%,1.2921,0.58935,0.90967,parasitism,-0.19402,0.16249
EC.genome.mdl,PAg1.genome.mdl,M9_L-Arabinose,42.644,37.212,13.246357419123871,48.32164258087612,61.568,74.074% (20/27),66.667% (20/30),9,0 (0),0 (0),70.0%,62.963%,0.31063,1.2985,0.77099,parasitism,0.12738,-0.14597
EC.genome.mdl,PAg1.genome.mdl,M9_Serine,22.328,26.243,11.167613645360753,36.56938635463925,47.737,74.074% (20/27),66.667% (20/30),7,1 (0),1 (0),70.0%,62.963%,0.50016,1.3935,0.98283,parasitism,-0.17534,0.14918
EC.genome.mdl,PAg1.genome.mdl,M9_Lactose,46.86,0.82557,13.33100521220946,64.54199478779054,77.873,74.074% (20/27),66.667% (20/30),11,0 (0),0 (0),70.0%,62.963%,0.28449,78.179,1.6331,parasitism,0.98238,-55.761
EC.genome.mdl,PAg1.genome.mdl,M9_Maltose,59.392,38.991,13.200673583193508,76.43532641680649,89.636,74.074% (20/27),66.667% (20/30),12,0 (0),1 (0),70.0%,62.963%,0.22226,1.9603,0.91109,parasitism,0.3435,-0.52322
EC.genome.mdl,PAg1.genome.mdl,M9_Mix,74.056,55.082,15.923615529904836,92.01638447009516,107.94,74.074% (20/27),66.667% (20/30),21,2 (0),1 (0),70.0%,62.963%,0.21502,1.6705,0.83585,parasitism,0.25621,-0.34447
EC.genome.mdl,PAg1.genome.mdl,M9_Pyruvate,21.952,25.911,11.240297205352022,36.25570279464797,47.496,74.074% (20/27),66.667% (20/30),7,0 (0),0 (0),70.0%,62.963%,0.51204,1.3992,0.99233,parasitism,-0.18035,0.15279
EC.genome.mdl,PAg1.genome.mdl,M9_Rhamnose,36.262,30.542,10.731874692747086,52.72112530725292,63.453,74.074% (20/27),66.667% (20/30),10,0 (0),0 (0),70.0%,62.963%,0.29595,1.7262,0.94984,parasitism,0.15774,-0.18728
EC.genome.mdl,PAg1.genome.mdl,M9_Sorbitol,37.856,0.82557,13.049733430851463,39.95626656914854,53.006,74.074% (20/27),66.667% (20/30),9,0 (0),0 (0),70.0%,62.963%,0.34472,48.398,1.3703,parasitism,0.97819,-44.854
EC.genome.mdl,PAg1.genome.mdl,M9_Succinate,32.491,34.615,9.37369764259172,46.37430235740828,55.748,74.074% (20/27),66.667% (20/30),6,1 (0),2 (0),70.0%,62.963%,0.2885,1.3397,0.83075,parasitism,-0.065372,0.061361
EC.genome.mdl,PAg1.genome.mdl,M9_Sucrose,0.0,21.241,7.211385964968422,20.47261403503158,27.684,74.074% (20/27),66.667% (20/30),4,0 (0),0 (0),70.0%,62.963%,,0.96383,1.3033,,,1.0
EC.genome.mdl,PAg1.genome.mdl,M9_Trehalose,59.392,38.991,13.200673583373453,76.43532641662654,89.636,74.074% (20/27),66.667% (20/30),11,0 (0),0 (0),70.0%,62.963%,0.22226,1.9603,0.91109,parasitism,0.3435,-0.52322
EC.genome.mdl,PAg1.genome.mdl,M9_Uridine,45.126,0.82557,12.54124906017338,61.77275093982661,74.314,74.074% (20/27),66.667% (20/30),11,0 (0),0 (0),70.0%,62.963%,0.27792,74.824,1.6172,parasitism,0.98171,-53.66
EC.genome.mdl,PAl.genome.mdl,M9_Alanine,21.952,6.3356,37.3514269286093,10.8965730713907,48.248,70.370% (19/27),63.333% (19/30),8,0 (0),0 (0),70.0%,62.963%,1.7015,1.7199,1.7056,mutualism,0.71139,-2.4649
EC.genome.mdl,PAl.genome.mdl,M9_Arginine,17.458,15.8,27.44909610625661,8.719903893743384,36.169,70.370% (19/27),63.333% (19/30),6,1 (0),3 (0),70.0%,62.963%,1.5723,0.55189,1.0875,parasitism,0.094971,-0.10494
EC.genome.mdl,PAl.genome.mdl,M9_Fructose,37.568,37.486,51.700483761239134,15.342516238760872,67.043,70.370% (19/27),63.333% (19/30),8,1 (0),0 (0),70.0%,62.963%,1.3762,0.40929,0.89326,parasitism,0.0021827,-0.0021875
EC.genome.mdl,PAl.genome.mdl,M9_GlcNAc,42.217,36.505,62.612860373186145,13.073139626813862,75.686,70.370% (19/27),63.333% (19/30),11,0 (0),0 (0),70.0%,62.963%,1.4831,0.35812,0.96143,parasitism,0.1353,-0.15647
EC.genome.mdl,PAl.genome.mdl,M9_Acetate,10.976,14.801,22.72326683943896,10.980733160561035,33.704,70.370% (19/27),63.333% (19/30),4,0 (0),0 (0),70.0%,62.963%,2.0703,0.74189,1.3075,parasitism,-0.34849,0.25843
EC.genome.mdl,PAl.genome.mdl,M9_Cellobiose,59.392,38.782,66.08936934298872,23.369630657011278,89.459,70.370% (19/27),63.333% (19/30),12,0 (0),0 (0),70.0%,62.963%,1.1128,0.60259,0.91123,parasitism,0.34702,-0.53143
EC.genome.mdl,PAl.genome.mdl,M9_Citrate,32.805,34.648,44.96149607379003,11.951503926209964,56.913,70.370% (19/27),63.333% (19/30),7,3 (0),0 (0),70.0%,62.963%,1.3706,0.34494,0.84374,parasitism,-0.05618,0.053192
EC.genome.mdl,PAl.genome.mdl,M9_Glucose,44.646,38.782,51.91399048871878,15.12900951128123,67.043,70.370% (19/27),63.333% (19/30),11,0 (0),0 (0),70.0%,62.963%,1.1628,0.3901,0.8036,parasitism,0.13134,-0.1512
EC.genome.mdl,PAl.genome.mdl,M9_Glutamine,22.175,24.572,36.62787510659724,8.099124893402758,44.727,70.370% (19/27),63.333% (19/30),5,1 (0),2 (0),70.0%,62.963%,1.6518,0.32961,0.95679,parasitism,-0.10809,0.09755
EC.genome.mdl,PAl.genome.mdl,M9_Mannitol,37.856,33.283,39.714289210998594,13.254710789001411,52.969,70.370% (19/27),63.333% (19/30),9,0 (0),0 (0),70.0%,62.963%,1.0491,0.39824,0.74458,amensalism,0.1208,-0.1374
EC.genome.mdl,PAl.genome.mdl,M9_Mannose,44.646,38.782,51.54672511943789,15.496274880562124,67.043,70.370% (19/27),63.333% (19/30),11,0 (0),0 (0),70.0%,62.963%,1.1546,0.39957,0.8036,parasitism,0.13134,-0.1512
EC.genome.mdl,PAl.genome.mdl,M9_Proline,24.361,24.572,40.25916276690717,8.48383723309283,48.743,70.370% (19/27),63.333% (19/30),7,1 (1),0 (0),70.0%,62.963%,1.6526,0.34526,0.99612,parasitism,-0.0086614,0.008587
EC.genome.mdl,PAl.genome.mdl,M9_Fumarate,32.491,34.451,43.557256415027915,10.354743584972088,53.912,70.370% (19/27),63.333% (19/30),6,0 (0),2 (0),70.0%,62.963%,1.3406,0.30056,0.80535,parasitism,-0.060324,0.056892
